style-scope src,Link to Commentor Account,Commentor,Comment Date,yt-simple-endpoint href 2,Comment,Likes,Replies
,https://www.youtube.com/@basacamen1234,@basacamen1234,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxktCbK7InE1eoaQ_p4AaABAg&pp=0gcJCSIANpG00pGi,"""No ones ever really gone""
Oggdo Boggo comes from shadows.",282,11 replies
,https://www.youtube.com/@PiperMMMMMMMMMM,@PiperMMMMMMMMMM,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzKDrHYp2AYjAXZbCZ4AaABAg,"2019: The Saga Ends
2022: Star Wars : “The Return of Grievous”",431,7 replies
,https://www.youtube.com/@kingdon3719,@kingdon3719,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwi3xaNVMu6oZ57jVd4AaABAg,"2019: The saga ends

2020: people are still making comments with this format",846,3 replies
,https://www.youtube.com/@Moggli,@Moggli,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzxjUedoJn-xuKLxZJ4AaABAg,"Snoke: I‘m the villain of the new trilogy
Palpatine: Hold my chair",178,6 replies
https://yt3.ggpht.com/ytc/AIdro_lD-uue0Ga9d7mhcW4-ZwQYggLhrVQMHOb3sZkz9BS4p5A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@navishsinha7511,@navishsinha7511,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugx2dLLDYm408mf55zp4AaABAg&pp=0gcJCSIANpG00pGi,Who’s here before anyone posts a ten things you missed in the final trailer video!,115,2 replies
https://yt3.ggpht.com/ytc/AIdro_kdRh8uIgnSdTxKmOCTBvjxibT0hPQpEx2e73vxdjTioF0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@vinhoverde3843,@vinhoverde3843,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy1UrTo2uAHYD_l7U54AaABAg,"2019: The Saga Ends
Disney in 2020: Well yes, but actually no",382,7 replies
https://yt3.ggpht.com/gV0QCCJodRoptfiWap1IIv2r75KBjhedJKF4WleA2_Yy5IO-jpf0sALUky-uBLmVrq3TlZ8RhQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@juliusmy3369,@juliusmy3369,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzrJo_DX6aaI0IjxJV4AaABAg,"When I see that the top comments are people quoting prequel memes 

“I love democracy”",458,5 replies
https://yt3.ggpht.com/OUEjZt7aIFqsRhYoDu0SMOYO5WTe90KfsDjEVY5GBqp6dfOyxEJ3mWc46fyOvIvVRl0QiYLL=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@kingoftheultraworld,@kingoftheultraworld,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzL0C__bLzlWIW3-xl4AaABAg,"2019: The saga ends.

2040: The thing that got eaten by the frog thing outside Jabba's palace in Return of the Jedi: Revenge of the Indigestion",452,3 replies
https://yt3.ggpht.com/Qo2_jtduDMnZt5ZcexglLfYE3rl95-ROzfmUee9FsuJMZKfNYKneyxVdNkhNzny1xaaxE0xWjw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@MoonShow,@MoonShow,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwr0HwDfN_Nxc5Lp_x4AaABAg,The real reason they’re trying to finish the skywalker saga is so that they can start the Jar Jar Saga,199,8 replies
https://yt3.ggpht.com/ytc/AIdro_mJtAz7Jq4tUBjxwSUT_NUSOjNVp6sn3rLDh4bnCDl9kIY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@4KNatureandCityWalks,@4KNatureandCityWalks,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxCtL_gIiJPsoKgdV14AaABAg,Waiting to hear “I got a bad feeling about this”,425,16 replies
https://yt3.ggpht.com/ytc/AIdro_lGlo534GBp-Uk-AQIS4mMICP5uoajyCE8YE1_pA-9uxlA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@basacamen1234,@basacamen1234,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxktCbK7InE1eoaQ_p4AaABAg&pp=0gcJCSIANpG00pGi,"""No ones ever really gone""
Oggdo Boggo comes from shadows.",282,11 replies
https://yt3.ggpht.com/ytc/AIdro_lbeMldUDG2pQ5mBwTElB48F-jhmOE2Z6cVzKKuMVmM8g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@PiperMMMMMMMMMM,@PiperMMMMMMMMMM,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzKDrHYp2AYjAXZbCZ4AaABAg,"2019: The Saga Ends
2022: Star Wars : “The Return of Grievous”",431,7 replies
https://yt3.ggpht.com/arLgqx1PpoW3Do9wUss7U3dmIfvVxWLvl7qoBKvhyVnhIhxc0FjPw9i7tC1bRYdHbCzQyKAi_A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@kingdon3719,@kingdon3719,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwi3xaNVMu6oZ57jVd4AaABAg,"2019: The saga ends

2020: people are still making comments with this format",846,3 replies
https://yt3.ggpht.com/g33F7xrIss9KjwG_NOBd8WM7vxsF9sfq1Hpa19JcZ523M9-tNsyq_8Dd2iUKEr7TScQT_4ohfcM=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Moggli,@Moggli,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzxjUedoJn-xuKLxZJ4AaABAg,"Snoke: I‘m the villain of the new trilogy
Palpatine: Hold my chair",178,6 replies
https://yt3.ggpht.com/ytc/AIdro_lTmeOPSpmcLywPNykKovrTBhYghIi2OJi_Hv8X47Xb0Tc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@toastiboi7618,@toastiboi7618,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugz8XL2tCRx02azuMOF4AaABAg,"The Empire: 
Also the Empire: I’ll fricken’ do it again",231,8 replies
https://yt3.ggpht.com/ytc/AIdro_lj6_vQKuKiBloQP7efcXv-Q6-wECUQI0R9P7cGQ6C837I=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@anvaysanimations,@anvaysanimations,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwqx5SL7m5IMtDdQZx4AaABAg,"2019: The saga ends


3030: The Rise of Darth Jar Jar Binks",138,4 replies
https://yt3.ggpht.com/ytc/AIdro_n0h-XhYle6NOdVzA_-lzph1pG921xSYMO_ZgHqHJ9bLgs=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@mr.marshal9,@mr.marshal9,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzolVjEyXAnD5FQwvB4AaABAg,"STAR WARS

""HEY, let's have everyone ride into battle on a horse...""",263,34 replies
https://yt3.ggpht.com/o6Snz2UMewjsaFlfC3OWxUWuT76pmS8tWQmx-D5epEi_DNHhXlYaCWXNWyL1wF-TziK_IVHKEQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@jbennymusic4181,@jbennymusic4181,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwSjr4cUCqmh3Hju3V4AaABAg,"""Palpatine has been falling for 30 years.""- Forgot who said that two trailers ago, but it wasn't me :)",157,8 replies
https://yt3.ggpht.com/besGlt69UaPy4XaeLvNdASPRzrL1SgEA_6iiqzEoUCLOl2y0eaaRfknL0JeswhO3HcnkIdvludc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@SirBanet,@SirBanet,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugw3up8pixWBQn75e9B4AaABAg,"“Long have I waited, and now your coming together is your undoing.”- Palpatine",172,4 replies
,https://www.youtube.com/@RINGSx5,@RINGSx5,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy-TGrBslQn6jHFbFV4AaABAg,"100% of the comments are: 

2019: something something 
2020: something something",326,9 replies
,https://www.youtube.com/@NormalStudios,@NormalStudios,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzPtz-_rSbXgPNa8OR4AaABAg,"2019: A saga ends

2020: Binks: A Star Wars story",1.4K,18 replies
,https://www.youtube.com/@anonymousprime783,@anonymousprime783,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzPx-H6Cm7KJISyG_54AaABAg&pp=0gcJCSIANpG00pGi,"2019: 

2021:",237,
,https://www.youtube.com/@thecuriousrobot3740,@thecuriousrobot3740,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwhqGmUXAZzVYf6mvp4AaABAg,"2019: the saga will end.

2020: Star Wars The Musical: The Series: The Movie",1.3K,8 replies
,https://www.youtube.com/@ScavverSamMae,@ScavverSamMae,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy8ccRRu_Xa-31U6aF4AaABAg,"no one: 


Palpatine: “And now, your coming together...is your unDEWing.”",231,4 replies
,https://www.youtube.com/@Min1Creed,@Min1Creed,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzAVHBYax43IL990fV4AaABAg,"2019: The end of a Saga
Literally, everyone in the comment section: Wesa think yous lyen.",1.4K,11 replies
,https://www.youtube.com/@Josh-Pannell,@Josh-Pannell,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugyj14Qclg0Fjrc9DKt4AaABAg,"""The force will be with you""
""Always""

Luke and Leia?",344,28 replies
,https://www.youtube.com/@Andres_Acosta,@Andres_Acosta,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwUD2drwmWXUv0_bOF4AaABAg,Star wars: The rise of the,702,12 replies
,https://www.youtube.com/@ethanglover8244,@ethanglover8244,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgztFqxHcyVeX5qEI3d4AaABAg,"Star Wars 2019: The Saga ends


Star Wars The Old Republic:",217,3 replies
https://yt3.ggpht.com/aakfbi3756eGUV-CMeGwaWi5Gn62oiR0n8B3htN14NVJiCaqwZQ57B3DNzBO52Pxh3Rr6FkszNY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@RINGSx5,@RINGSx5,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy-TGrBslQn6jHFbFV4AaABAg,"100% of the comments are: 

2019: something something 
2020: something something",326,9 replies
https://yt3.ggpht.com/Omrmw7VEIgg9-bsIN3q-0LjrvhOXwoYdduf24SYep5-nwlDtEd4FbxEoeqXqjeA2aJi0kHbPsQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@NormalStudios,@NormalStudios,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzPtz-_rSbXgPNa8OR4AaABAg,"2019: A saga ends

2020: Binks: A Star Wars story",1.4K,18 replies
https://yt3.ggpht.com/ytc/AIdro_m8XPfOKtyHGBIZSSMcagnZHxpxJNVW5A3uQDVo_dJXtpU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@anonymousprime783,@anonymousprime783,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzPx-H6Cm7KJISyG_54AaABAg&pp=0gcJCSIANpG00pGi,"2019: 

2021:",237,
https://yt3.ggpht.com/ytc/AIdro_nn8scIaslLfhPRla_xitMl4BSAro0TrerGlk1mCFrx3rI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@thecuriousrobot3740,@thecuriousrobot3740,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwhqGmUXAZzVYf6mvp4AaABAg,"2019: the saga will end.

2020: Star Wars The Musical: The Series: The Movie",1.3K,8 replies
https://yt3.ggpht.com/Rig0XYynvAHqdLYT9knkqbEwCeXLk-_GI6OHnyly-FHtmO-uAG4WQFg31cwAc9f6ZnnFYhs9rg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ScavverSamMae,@ScavverSamMae,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy8ccRRu_Xa-31U6aF4AaABAg,"no one: 


Palpatine: “And now, your coming together...is your unDEWing.”",231,4 replies
https://yt3.ggpht.com/U559xqnHE7tgwyh6wtoGPAohQINuJpd62qtPWN9iIRGyPg7Zzpd3A3PRwnJN9MsPcvoV73s8Dew=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Min1Creed,@Min1Creed,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzAVHBYax43IL990fV4AaABAg,"2019: The end of a Saga
Literally, everyone in the comment section: Wesa think yous lyen.",1.4K,11 replies
https://yt3.ggpht.com/ytc/AIdro_lEUyZbsCBqo9AIrxfNiFtRehDRY4pXRAmlluADBhix0Vos=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Josh-Pannell,@Josh-Pannell,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugyj14Qclg0Fjrc9DKt4AaABAg,"""The force will be with you""
""Always""

Luke and Leia?",344,28 replies
https://yt3.ggpht.com/ytc/AIdro_ka_OJb0XNJYDEohFXLN9aw8SQx2wooMyAYwzwnScVwBS5AeOdo4U3-cDL-EXswMyKilw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Andres_Acosta,@Andres_Acosta,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwUD2drwmWXUv0_bOF4AaABAg,Star wars: The rise of the,702,12 replies
https://yt3.ggpht.com/O64y80qRJAxhzoFzDA0Q29J2SDyVNE4wkfqHbq4SgqAZqkhORBjnJqo2b1OFEC5b_IbZNsKtag=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ethanglover8244,@ethanglover8244,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgztFqxHcyVeX5qEI3d4AaABAg,"Star Wars 2019: The Saga ends


Star Wars The Old Republic:",217,3 replies
https://yt3.ggpht.com/3MReetT3sntFm3TpWMPj-UB3fXYjEszDo7JxBpp9kZsI40m9UYs-texi2c-kwZv87L_JTmSo_3k=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@GamerBro_18,@GamerBro_18,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxCAMfskKvN40WPQr54AaABAg,"2019: Star Wars The Rise Of Skywalker

Few years later: Star Wars The Legend Of Skywalker",339,9 replies
https://yt3.ggpht.com/ytc/AIdro_lFGEzptxhjhFYQeaHEJtH8dijivhe3Nskce9PTzj3s_iB0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@cavscout678,@cavscout678,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyqgBoOube3sXryqbJ4AaABAg,"2019: A saga ends

2020: Only a Sith deals in absolutes",328,5 replies
https://yt3.ggpht.com/JS7jQ4zxom4TMMcJ9sQKkWmEwv-axkguPmrBuRCWX6mq5E0pkpzS3V8wNQCS2vwc_5XeZ2nBeA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@65firered,@65firered,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwJvlUXOoGjANQaAT14AaABAg,"Star Wars: The saga ends

Disney: We need money, I have a plan.

Star Wars: The saga returns... again",284,4 replies
https://yt3.ggpht.com/ytc/AIdro_lFkX0FUkbLwzFGijsXHyUClSU7hax137TPMDKvVGs=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@alien5643,@alien5643,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwCVwn6KHwpMETkNzd4AaABAg,"""Taking one last look sir, at my friends.""
did anyone else think of Dobby or was it just me?",245,11 replies
,https://www.youtube.com/@ashiljohn,@ashiljohn,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugz8orWeG4acBpzTvLx4AaABAg&pp=0gcJCSIANpG00pGi,"2019: The saga ends
2021: Star Wars: A New Faith",813,7 replies
,https://www.youtube.com/@jeovelitotorres7056,@jeovelitotorres7056,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy--mE2tLEMFscMi3B4AaABAg,"Something something dark side, Something something complete.",298,2 replies
,https://www.youtube.com/@TheIpodMan32,@TheIpodMan32,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzbblipyXKyFti10i54AaABAg,Literally every comment on this trailer is the same dumb joke lmao,553,27 replies
,https://www.youtube.com/@jasonhumphreys8355,@jasonhumphreys8355,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwBaZ-vCP6q95fK2xF4AaABAg,"2019: The saga ends

2020: Spaceballs 2: The Search for More Money",336,15 replies
,https://www.youtube.com/@kaiopiano279,@kaiopiano279,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgykQmV8--VtsWYNaPV4AaABAg&pp=0gcJCSIANpG00pGi,"The villains will be two Re-created men.

The one that Snoke’s lower body and Darth maul’s upper body sewn together, and the opposite one.",281,8 replies
,https://www.youtube.com/@rolandr4774,@rolandr4774,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxIIP3ueqI3KeA8y2p4AaABAg,"2019: The Saga ends


2059:",156,1 reply
,https://www.youtube.com/@Artician,@Artician,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxERktnsokndYmk0gN4AaABAg,"1% normal comments


99% copy and pasted 2019 vs 2020 comments",800,6 replies
,https://www.youtube.com/@lionheadable,@lionheadable,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwr6b6hCsNlNgH7Ysx4AaABAg,"2019: Saga ends

Disney: It’s Treason Then",463,13 replies
,https://www.youtube.com/@MrGustavo4872,@MrGustavo4872,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgztY1hxX6-YDoR4dPR4AaABAg&pp=0gcJCSIANpG00pGi,"2019: The Saga ends 

2020: High Ground: A Star Wars story",200,3 replies
,https://www.youtube.com/@oso-goodcinema848,@oso-goodcinema848,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyslWrNluvVsib4m_t4AaABAg,"2019: the saga ends

2020:  a Star Wars Story",563,5 replies
,https://www.youtube.com/@y.aguirre,@y.aguirre,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzTeMwYC6qVFq6Wkv94AaABAg&pp=0gcJCSIANpG00pGi,"Say what you will about the sequel trilogy, but the trailers never have disappointed.",452,5 replies
https://yt3.ggpht.com/ytc/AIdro_lulD1w4CG_FiXWRNxFzq9PFzlvhJrE5tT0-Fm6Pucwow=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ashiljohn,@ashiljohn,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugz8orWeG4acBpzTvLx4AaABAg&pp=0gcJCSIANpG00pGi,"2019: The saga ends
2021: Star Wars: A New Faith",813,7 replies
https://yt3.ggpht.com/ytc/AIdro_lj9TIoJcvP_ALGA2I7pXJiV12ZD4BQwnCEsolLH0719w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@jeovelitotorres7056,@jeovelitotorres7056,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy--mE2tLEMFscMi3B4AaABAg,"Something something dark side, Something something complete.",298,2 replies
https://yt3.ggpht.com/ytc/AIdro_m8WWTndPGZEX5GH0SluU7u470xrETDkG3NBn0aL2aqVYc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@TheIpodMan32,@TheIpodMan32,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzbblipyXKyFti10i54AaABAg,Literally every comment on this trailer is the same dumb joke lmao,553,27 replies
https://yt3.ggpht.com/ytc/AIdro_nxsPc5-qW8vWG7E8aRXmu3T6T-QE9L0ZiRi2Ue1lSo99c=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@jasonhumphreys8355,@jasonhumphreys8355,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwBaZ-vCP6q95fK2xF4AaABAg,"2019: The saga ends

2020: Spaceballs 2: The Search for More Money",336,15 replies
https://yt3.ggpht.com/ytc/AIdro_k5wqNzmwehL3Gwqdyc45VAPL91WHjZIb84iFv13tyU9do=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@kaiopiano279,@kaiopiano279,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgykQmV8--VtsWYNaPV4AaABAg&pp=0gcJCSIANpG00pGi,"The villains will be two Re-created men.

The one that Snoke’s lower body and Darth maul’s upper body sewn together, and the opposite one.",281,8 replies
https://yt3.ggpht.com/HokfilAnSCvJMy16BXbOTucNjevjb9ez3ag9jeR1_BbU1O0YXSnJPD-iNENVhmNHGLSFtVSTAQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rolandr4774,@rolandr4774,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxIIP3ueqI3KeA8y2p4AaABAg,"2019: The Saga ends


2059:",156,1 reply
https://yt3.ggpht.com/a8_VCPQf2mvVZpXPYHnz4guRZWGn7xvtYnhwxLeh7nRl2VSqc0pYTozfMTjnZWlX4BAxckjdsA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Artician,@Artician,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxERktnsokndYmk0gN4AaABAg,"1% normal comments


99% copy and pasted 2019 vs 2020 comments",800,6 replies
https://yt3.ggpht.com/ytc/AIdro_lR5pCJhSPSvy1wKwiDtpO2_wzTq0pp6059KTifyPFF4bo=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@lionheadable,@lionheadable,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwr6b6hCsNlNgH7Ysx4AaABAg,"2019: Saga ends

Disney: It’s Treason Then",463,13 replies
https://yt3.ggpht.com/US0EjRr4ijTvngZGR2I9aClTNSbjtXsSjx3SRdZUO5jBMks1JNhv7KfAsIN9hDMkXtZNgDfxNA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@MrGustavo4872,@MrGustavo4872,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgztY1hxX6-YDoR4dPR4AaABAg&pp=0gcJCSIANpG00pGi,"2019: The Saga ends 

2020: High Ground: A Star Wars story",200,3 replies
https://yt3.ggpht.com/Go5hCnibvp4mbHfDRKhit5g-hWDRttw7PMHikDHPjBhvl7gJjwGxgj3F9EnxIGcsB8G_zuZvtQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@oso-goodcinema848,@oso-goodcinema848,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyslWrNluvVsib4m_t4AaABAg,"2019: the saga ends

2020:  a Star Wars Story",563,5 replies
https://yt3.ggpht.com/mmvDK0o_xUF2b6IW-2fTun1WhuPSeuXLeRt5vCLC5qe0nSFB3sAB6wg9_HuahJGv3lFoVo0_UA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@y.aguirre,@y.aguirre,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzTeMwYC6qVFq6Wkv94AaABAg&pp=0gcJCSIANpG00pGi,"Say what you will about the sequel trilogy, but the trailers never have disappointed.",452,5 replies
https://yt3.ggpht.com/MphG6y3aQVOGe0jaaVeubJjB9dYwZWr0EhNoLIuw5KdjLAXhnKvt9rj3wtjD7KPv_aBtmBp77g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@kaizerrr23,@kaizerrr23,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy8BNKT-gKUz5VjQnF4AaABAg,"2019: The Saga Ends

2020: Sandboi: A Star Wars Story",232,3 replies
https://yt3.ggpht.com/awEzU037if1mO6O3O_fq0karovINeXkwdRnT-_1cxocA3oJlBT0pBxJ8gHlYvCXnjxXGP6nCAg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@barn4930,@barn4930,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugym8PSM04Fzzhh29rZ4AaABAg,"“The saga ends” 

2 years later: “The story of chewie”",236,5 replies
https://yt3.ggpht.com/ytc/AIdro_kYSHWce0ldgVyJy2SDNq26wbE7Ka7AGNhxHYKYmAgv4Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@omarcrespo77,@omarcrespo77,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwvke9HimVcStXA8hx4AaABAg,"Poe:
No one's coming...

Lando:
On your left...",450,7 replies
,https://www.youtube.com/@%EC%8A%A4%EC%BD%94%ED%8B%B0%EC%8B%9C%ED%8F%B4%EB%93%9C-h5d,@스코티시폴드-h5d,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxdUKvIQx0Ln0RsgNB4AaABAg,"2019: The Saga Ends
2020: Anakin Skywalker and The High Ground - A Star Wars Story",214,4 replies
,https://www.youtube.com/@jamesambrocio,@jamesambrocio,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwAWuohX4c3ilwnhsZ4AaABAg,"2019: The Saga ends

2025: I've got this great idea how the first order survives

Disney:",172,3 replies
,https://www.youtube.com/@mnhb2001,@mnhb2001,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwFD4nyVv1PpRezuOB4AaABAg,"poe: we’re not alone, good people will fight if we lead them

WHERE WERE “GOOD PEOPLE” DURING CRAIT",309,16 replies
,https://www.youtube.com/@HAIL_SKYFIRE,@HAIL_SKYFIRE,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxdGWJaG_kygW0OO1V4AaABAg,"Sees horse riding on a Star Destroyer

Luke: “That’s, improbable!”",363,14 replies
,https://www.youtube.com/@Jason-sj2xm,@Jason-sj2xm,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwivuJtMMoA_u4vZC54AaABAg,"2019: The rise of Skywalker

2021: The rise of sith lord Jar Jar Binks",158,4 replies
,https://www.youtube.com/@paanzillar,@paanzillar,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwhtfiyjdBZSeDSp1p4AaABAg,Plot twist: this saga was all about C3PO adventure not skywalker,161,4 replies
,https://www.youtube.com/@ommoDayz,@ommoDayz,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyspWQDzHmx79L6biJ4AaABAg,"2019: The Saga Ends

2020: JarJar - The key to all this",231,3 replies
,https://www.youtube.com/@ichikaYT,@ichikaYT,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwipJB9EaUJ3wTPqu14AaABAg&pp=0gcJCSIANpG00pGi,“Confronting fear is the destiny of a Jedi” “The force will be with you always” bro that’s make me cry,130,8 replies
,https://www.youtube.com/@billybatts39,@billybatts39,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxeUMqV02Ko5gWvCC94AaABAg,"When you waited all day to hear palpatines voice:
Long Have I Waited...",112,1 reply
